     Data was extracted at:  "     19:22:22  16/11/2022     "
VARIABLES =   X,   Y,   Z,  P,   T,   Sg,   Ss,   XNaCl,   YH2Og,    XCO2aq,   PCAP,   K_red,  Dg,   Dl,
ZONE T= "      1.00yr"  F=POINT
 0.5319000E+01 0.0000000E+00 -.8500000E+02 0.1593400E+08 0.6267000E+02 0.2111900E+00 0.0000000E+00 0.5773700E-01 0.3324600E-02 0.3757900E-01 -.1586300E+05 0.1000000E+01 0.6127300E+03 0.1035810E+04
 0.5319000E+01 0.0000000E+00 -.9500000E+02 0.1604100E+08 0.6300000E+02 0.2961500E+00 0.0000000E+00 0.5773700E-01 0.3357900E-02 0.3758300E-01 -.2117100E+05 0.1000000E+01 0.6132400E+03 0.1035690E+04
 0.7510000E+01 0.0000000E+00 -.5000000E+01 0.1510200E+08 0.6000000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.9582100E-24 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029550E+04
 0.7510000E+01 0.0000000E+00 -.1500000E+02 0.1520300E+08 0.6033000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1356600E-19 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029430E+04
 0.7510000E+01 0.0000000E+00 -.2500000E+02 0.1530400E+08 0.6067000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.8419700E-16 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029300E+04
 0.7510000E+01 0.0000000E+00 -.3500000E+02 0.1540500E+08 0.6100000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2845900E-12 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029180E+04
 0.7510000E+01 0.0000000E+00 -.4500000E+02 0.1550600E+08 0.6133000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.5360500E-09 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029060E+04
 0.7510000E+01 0.0000000E+00 -.5500000E+02 0.1560800E+08 0.6167000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.5206500E-06 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028930E+04
 0.7510000E+01 0.0000000E+00 -.6500000E+02 0.1570900E+08 0.6200000E+02 0.0000000E+00 0.0000000E+00 0.5998700E-01 0.1000000E+01 0.2133800E-03 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028850E+04
 0.7510000E+01 0.0000000E+00 -.7500000E+02 0.1581900E+08 0.6233000E+02 0.6096000E-01 0.0000000E+00 0.5773800E-01 0.3290300E-02 0.3756700E-01 -.6872600E+04 0.1000000E+01 0.6119200E+03 0.1035930E+04
 0.7510000E+01 0.0000000E+00 -.8500000E+02 0.1593300E+08 0.6267000E+02 0.1987600E+00 0.0000000E+00 0.5773700E-01 0.3324400E-02 0.3757800E-01 -.1513100E+05 0.1000000E+01 0.6127000E+03 0.1035810E+04
 0.7510000E+01 0.0000000E+00 -.9500000E+02 0.1603900E+08 0.6300000E+02 0.2685400E+00 0.0000000E+00 0.5773700E-01 0.3357700E-02 0.3758200E-01 -.1937200E+05 0.1000000E+01 0.6131700E+03 0.1035690E+04
 0.1048000E+02 0.0000000E+00 -.5000000E+01 0.1510200E+08 0.6000000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2495400E-24 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029550E+04
 0.1048000E+02 0.0000000E+00 -.1500000E+02 0.1520300E+08 0.6033000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.3851800E-20 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029430E+04
 0.1048000E+02 0.0000000E+00 -.2500000E+02 0.1530400E+08 0.6067000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2661500E-16 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029300E+04
 0.1048000E+02 0.0000000E+00 -.3500000E+02 0.1540500E+08 0.6100000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1030500E-12 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029180E+04
 0.1048000E+02 0.0000000E+00 -.4500000E+02 0.1550600E+08 0.6133000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2318700E-09 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029060E+04
 0.1048000E+02 0.0000000E+00 -.5500000E+02 0.1560800E+08 0.6167000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2883700E-06 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028930E+04
 0.1048000E+02 0.0000000E+00 -.6500000E+02 0.1570900E+08 0.6200000E+02 0.0000000E+00 0.0000000E+00 0.5999000E-01 0.1000000E+01 0.1729500E-03 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028840E+04
 0.1048000E+02 0.0000000E+00 -.7500000E+02 0.1581200E+08 0.6233000E+02 0.0000000E+00 0.0000000E+00 0.5787500E-01 0.1000000E+01 0.3529500E-01 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1035480E+04
 0.1048000E+02 0.0000000E+00 -.8500000E+02 0.1593100E+08 0.6267000E+02 0.1784800E+00 0.0000000E+00 0.5773700E-01 0.3324200E-02 0.3757700E-01 -.1395000E+05 0.1000000E+01 0.6126400E+03 0.1035810E+04
 0.1048000E+02 0.0000000E+00 -.9500000E+02 0.1603700E+08 0.6300000E+02 0.2380500E+00 0.0000000E+00 0.5773800E-01 0.3357400E-02 0.3758000E-01 -.1747500E+05 0.1000000E+01 0.6131000E+03 0.1035680E+04
